,user_id,show_id,rating
84123,95.0,s1080,5.0
84124,185.0,s493,5.0
84125,1.0,s758,5.0
84126,150.0,s3680,2.0
84127,145.0,s7864,1.0
84128,12.0,s7739,4.0
84129,164.0,s2812,2.0
84130,121.0,s36,3.0
84131,170.0,s3850,1.0
84132,157.0,s12,5.0
84133,25.0,s3067,5.0
84134,111.0,s2841,3.0
84135,117.0,s962,1.0
84136,99.0,s2203,4.0
84137,13.0,s7188,3.0
84138,8.0,s4277,3.0
84139,26.0,s1257,5.0
84140,180.0,s4045,3.0
84141,10.0,s3371,5.0
84142,166.0,s6081,3.0
84143,73.0,s8694,5.0
84144,73.0,s7572,1.0
84145,37.0,s8331,4.0
84146,12.0,s4085,3.0
84147,76.0,s7466,5.0
84148,74.0,s8310,3.0
84149,119.0,s22,3.0
84150,86.0,s4275,1.0
84151,76.0,s180,5.0
84152,49.0,s1068,3.0
84153,25.0,s566,4.0
84154,111.0,s4868,3.0
84155,101.0,s6831,4.0
84156,4.0,s7269,2.0
84157,35.0,s2731,5.0
84158,33.0,s1818,5.0
84159,75.0,s3941,3.0
84160,139.0,s4435,3.0
84161,43.0,s4377,2.0
84162,197.0,s8743,4.0
84163,122.0,s3955,4.0
84164,195.0,s1855,4.0
84165,131.0,s2038,1.0
84166,86.0,s2569,3.0
84167,107.0,s7361,4.5
84168,200.0,s6195,4.0
84169,184.0,s2176,4.0
84170,113.0,s1851,5.0
84171,16.0,s4550,5.0
84172,134.0,s1690,4.5
84173,111.0,s7204,4.5
84174,140.0,s3954,5.0
84175,97.0,s1288,5.0
84176,23.0,s169,5.0
84177,68.0,s1994,4.5
84178,126.0,s2699,1.5
84179,25.0,s4351,5.0
84180,199.0,s3749,5.0
84181,60.0,s3417,4.5
84182,40.0,s4485,5.0
84183,6.0,s8129,5.0
84184,7.0,s6904,5.0
84185,13.0,s3737,5.0
84186,198.0,s3665,5.0
84187,46.0,s1636,3.5
84188,63.0,s4316,4.0
84189,33.0,s6157,3.5
84190,106.0,s1699,4.0
84191,199.0,s8249,5.0
84192,145.0,s6319,5.0
84193,127.0,s1061,4.0
84194,98.0,s3665,5.0
84195,129.0,s8354,5.0
84196,188.0,s7176,3.5
84197,63.0,s7331,1.5
84198,54.0,s5014,5.0
84199,38.0,s376,3.0
84200,117.0,s1941,4.5
84201,118.0,s6648,2.5
84202,59.0,s4119,4.0
84203,97.0,s3887,4.5
84204,7.0,s8218,0.5
84205,75.0,s3723,3.5
84206,173.0,s2867,3.0
84207,12.0,s1991,5.0
84208,97.0,s7267,5.0
84209,167.0,s1277,2.5
84210,197.0,s1339,4.5
84211,171.0,s1553,4.5
84212,33.0,s8238,5.0
84213,98.0,s5967,5.0
84214,78.0,s4798,5.0
84215,62.0,s5410,5.0
84216,56.0,s568,4.0
84217,22.0,s1930,5.0
84218,6.0,s4471,5.0
84219,117.0,s4910,2.5
84220,139.0,s1584,4.0
84221,71.0,s6673,4.0
84222,103.0,s4030,3.5
84223,3.0,s1818,4.5
84224,64.0,s8093,5.0
84225,110.0,s6375,4.0
84226,19.0,s5745,4.0
84227,174.0,s1195,4.5
84228,57.0,s2501,5.0
84229,186.0,s5701,3.0
84230,77.0,s8383,4.5
84231,109.0,s1157,5.0
84232,152.0,s8575,4.5
84233,167.0,s6390,4.5
84234,144.0,s7985,5.0
84235,198.0,s6557,4.0
84236,7.0,s3246,5.0
84237,36.0,s7599,4.5
84238,97.0,s155,4.5
84239,71.0,s8605,4.5
84240,155.0,s966,4.5
84241,186.0,s8294,5.0
84242,152.0,s3914,5.0
84243,56.0,s8175,4.5
84244,134.0,s5354,4.0
84245,105.0,s3493,4.5
84246,152.0,s2879,5.0
84247,129.0,s8141,4.5
84248,169.0,s1515,3.5
84249,137.0,s4750,4.0
84250,195.0,s178,2.5
84251,32.0,s2918,2.0
84252,89.0,s3130,2.0
84253,153.0,s8750,3.5
84254,177.0,s393,3.0
84255,50.0,s6508,5.0
84256,117.0,s169,3.5
84257,57.0,s1629,3.0
84258,55.0,s1114,4.0
84259,69.0,s6940,3.5
84260,141.0,s43,3.5
84261,85.0,s8636,2.5
84262,10.0,s5015,4.0
84263,32.0,s4071,3.5
84264,159.0,s2954,3.5
84265,184.0,s1958,3.0
84266,171.0,s6648,4.5
84267,55.0,s3138,3.5
84268,78.0,s116,5.0
84269,80.0,s5037,4.5
84270,52.0,s1911,4.5
84271,196.0,s2129,5.0
84272,91.0,s6033,4.5
84273,180.0,s2247,4.5
84274,143.0,s7355,3.5
84275,59.0,s968,3.5
84276,141.0,s5779,4.5
84277,2.0,s7390,0.5
84278,103.0,s6952,5.0
84279,4.0,s4493,5.0
84280,45.0,s4489,4.5
84281,171.0,s568,5.0
84282,46.0,s1952,5.0
84283,123.0,s178,5.0
84284,107.0,s7570,3.0
84285,78.0,s2731,4.5
84286,173.0,s5327,3.5
84287,144.0,s3435,5.0
84288,198.0,s3278,5.0
84289,152.0,s162,4.5
84290,124.0,s7280,3.5
84291,101.0,s2593,3.5
84292,21.0,s1926,4.0
84293,103.0,s6660,5.0
84294,26.0,s2792,5.0
84295,71.0,s7181,3.5
84296,131.0,s5279,2.0
84297,157.0,s8427,2.5
84298,93.0,s7883,5.0
84299,53.0,s4772,3.5
84300,165.0,s7393,2.0
84301,139.0,s3051,5.0
84302,111.0,s2325,3.0
84303,53.0,s6502,4.0
84304,130.0,s1949,3.0
84305,144.0,s297,4.5
84306,153.0,s828,4.0
84307,105.0,s3814,4.0
84308,124.0,s2811,4.0
84309,48.0,s7350,4.5
84310,126.0,s3675,4.0
84311,31.0,s2350,3.5
84312,38.0,s8687,4.0
84313,63.0,s4882,4.0
84314,52.0,s1971,4.0
84315,189.0,s898,4.0
84316,192.0,s1524,2.5
84317,4.0,s6112,3.5
84318,69.0,s1517,4.5
84319,179.0,s3453,4.5
84320,153.0,s8038,5.0
84321,94.0,s7072,5.0
84322,25.0,s8265,3.5
84323,33.0,s494,5.0
84324,181.0,s3561,4.0
84325,34.0,s5111,4.0
84326,81.0,s4321,5.0
84327,191.0,s597,3.0
84328,91.0,s1776,4.0
84329,160.0,s1776,4.0
84330,178.0,s2918,4.0
84331,122.0,s243,3.0
84332,148.0,s5413,2.0
84333,13.0,s4914,4.0
84334,5.0,s7969,1.0
84335,26.0,s836,5.0
84336,6.0,s4724,3.0
84337,57.0,s5078,5.0
84338,140.0,s246,4.0
84339,175.0,s5763,3.0
84340,44.0,s1187,5.0
84341,14.0,s8222,2.0
84342,18.0,s3350,3.0
84343,4.0,s1080,3.0
84344,86.0,s4952,3.0
84345,175.0,s2237,2.0
84346,65.0,s5920,4.0
84347,73.0,s848,4.0
84348,172.0,s6195,3.0
84349,122.0,s4704,4.0
84350,88.0,s443,3.0
84351,52.0,s2792,3.0
84352,185.0,s388,1.0
84353,184.0,s2389,3.0
84354,21.0,s3950,3.0
84355,180.0,s5909,5.0
84356,72.0,s6375,4.0
84357,124.0,s169,4.0
84358,3.0,s2186,3.0
84359,61.0,s6744,3.0
84360,12.0,s5267,5.0
84361,53.0,s3350,4.0
84362,51.0,s119,5.0
84363,89.0,s4564,4.0
84364,57.0,s5398,3.0
84365,26.0,s2845,5.0
84366,33.0,s7029,3.0
84367,54.0,s1940,2.0
84368,182.0,s3588,3.0
84369,143.0,s6221,3.0
84370,2.0,s2448,3.0
84371,133.0,s2020,4.0
84372,100.0,s5640,3.0
84373,48.0,s657,1.0
84374,103.0,s2058,3.0
84375,29.0,s3993,3.0
84376,53.0,s8148,3.0
84377,91.0,s120,2.0
84378,59.0,s8260,3.0
84379,106.0,s297,2.0
84380,89.0,s6933,4.0
84381,97.0,s6239,5.0
84382,195.0,s4367,3.0
84383,87.0,s2223,3.0
84384,34.0,s5829,3.0
84385,175.0,s545,4.0
84386,46.0,s7505,5.0
84387,191.0,s2594,3.0
84388,162.0,s169,4.0
84389,27.0,s3425,5.0
84390,12.0,s8019,4.0
84391,91.0,s2350,4.0
84392,193.0,s7090,1.0
84393,37.0,s3820,5.0
84394,36.0,s8477,3.0
84395,110.0,s2433,3.0
84396,116.0,s6118,1.0
84397,114.0,s7126,3.0
84398,186.0,s6157,3.0
84399,197.0,s1690,4.0
84400,123.0,s7969,1.0
84401,160.0,s1208,3.0
84402,53.0,s6301,3.0
84403,44.0,s5136,5.0
84404,137.0,s2003,3.0
84405,67.0,s1006,4.0
84406,23.0,s2087,5.0
84407,59.0,s5,3.0
84408,113.0,s7682,3.0
84409,52.0,s3974,3.0
84410,136.0,s8477,3.0
84411,135.0,s1221,5.0
84412,131.0,s844,5.0
84413,156.0,s2125,5.0
84414,189.0,s8658,5.0
84415,109.0,s3654,4.0
84416,75.0,s5525,3.5
84417,107.0,s5429,3.5
84418,87.0,s8393,5.0
84419,103.0,s4561,5.0
84420,181.0,s6964,5.0
84421,112.0,s4676,4.5
84422,89.0,s5413,3.5
84423,39.0,s5355,4.0
84424,52.0,s7656,4.5
84425,58.0,s7128,4.0
84426,11.0,s2924,5.0
84427,176.0,s850,4.0
84428,2.0,s2562,4.0
84429,130.0,s5691,4.0
84430,131.0,s2213,5.0
84431,71.0,s6564,4.0
84432,53.0,s5846,4.0
84433,192.0,s7817,4.5
84434,180.0,s4589,1.0
84435,7.0,s7797,5.0
84436,109.0,s2389,3.5
84437,76.0,s443,5.0
84438,68.0,s6664,4.5
84439,169.0,s3367,3.0
84440,67.0,s4390,0.5
84441,27.0,s7719,3.5
84442,173.0,s5916,1.5
84443,2.0,s5783,3.5
84444,109.0,s4961,4.0
84445,120.0,s4512,4.0
84446,182.0,s6508,3.5
84447,72.0,s2991,3.5
84448,148.0,s5489,5.0
84449,188.0,s6116,3.5
84450,33.0,s2533,0.5
84451,168.0,s6508,4.0
84452,41.0,s4290,5.0
84453,84.0,s7416,0.5
84454,10.0,s4121,4.5
84455,79.0,s4989,4.5
84456,141.0,s4277,5.0
84457,80.0,s1357,3.5
84458,1.0,s1231,4.5
84459,123.0,s2402,4.0
84460,16.0,s2637,2.5
84461,125.0,s836,2.5
84462,66.0,s2350,4.0
84463,183.0,s401,0.5
84464,88.0,s693,4.0
84465,198.0,s4567,4.0
84466,35.0,s8575,3.0
84467,53.0,s2909,5.0
84468,28.0,s7642,5.0
84469,2.0,s1731,4.0
84470,149.0,s8756,0.5
84471,123.0,s1840,5.0
84472,186.0,s4605,3.5
84473,43.0,s8712,1.5
84474,113.0,s5129,3.5
84475,166.0,s4490,5.0
84476,72.0,s4766,3.5
84477,65.0,s8439,4.5
84478,193.0,s564,4.0
84479,161.0,s5398,3.0
84480,66.0,s7143,5.0
84481,40.0,s4999,4.0
84482,147.0,s6502,3.5
84483,35.0,s4192,0.5
84484,40.0,s6128,1.0
84485,68.0,s2058,4.0
84486,13.0,s2645,1.0
84487,1.0,s5440,4.5
84488,16.0,s4952,4.5
84489,149.0,s1819,1.0
84490,4.0,s4232,1.0
84491,168.0,s2455,4.5
84492,57.0,s2325,3.5
84493,136.0,s459,4.0
84494,113.0,s7119,0.5
84495,138.0,s2916,2.5
84496,16.0,s5036,5.0
84497,39.0,s41,4.0
84498,145.0,s6298,1.5
84499,72.0,s1457,4.5
84500,107.0,s31,4.5
84501,39.0,s1940,1.0
84502,141.0,s6601,4.0
84503,146.0,s1534,4.0
84504,43.0,s6788,2.0
84505,34.0,s5675,5.0
84506,130.0,s6420,5.0
84507,197.0,s7883,3.0
84508,20.0,s4153,3.0
84509,95.0,s6474,0.5
84510,20.0,s166,1.0
84511,135.0,s2509,4.0
84512,85.0,s2933,4.0
84513,144.0,s249,4.0
84514,132.0,s4950,2.5
84515,78.0,s1363,3.0
84516,2.0,s2992,4.0
84517,13.0,s3899,3.0
84518,81.0,s1373,4.0
84519,82.0,s4138,4.0
84520,127.0,s968,3.5
84521,35.0,s7858,4.5
84522,124.0,s3760,3.0
84523,146.0,s7731,4.0
84524,126.0,s6481,3.5
84525,117.0,s2845,3.0
84526,50.0,s4232,4.5
84527,52.0,s8055,5.0
84528,194.0,s5954,5.0
84529,82.0,s7733,0.5
84530,182.0,s3641,5.0
84531,158.0,s1041,5.0
84532,28.0,s1924,4.0
84533,36.0,s5070,3.0
84534,21.0,s1087,5.0
84535,192.0,s2480,5.0
84536,183.0,s698,5.0
84537,113.0,s1669,5.0
84538,139.0,s288,5.0
84539,186.0,s8646,5.0
84540,7.0,s2376,5.0
84541,65.0,s3294,5.0
84542,57.0,s6865,5.0
84543,8.0,s4428,5.0
84544,166.0,s1950,5.0
84545,130.0,s3740,5.0
84546,37.0,s6352,5.0
84547,65.0,s7223,5.0
84548,161.0,s8278,5.0
84549,164.0,s6777,1.0
84550,3.0,s1971,5.0
84551,43.0,s4571,5.0
84552,108.0,s2355,5.0
84553,72.0,s4605,5.0
84554,140.0,s5484,5.0
84555,176.0,s7039,5.0
84556,23.0,s8477,5.0
84557,100.0,s4781,5.0
84558,81.0,s7181,5.0
84559,111.0,s6427,5.0
84560,103.0,s2513,5.0
84561,164.0,s3454,5.0
84562,70.0,s7469,5.0
84563,134.0,s2465,5.0
84564,183.0,s1717,5.0
84565,93.0,s3504,5.0
84566,50.0,s801,5.0
84567,185.0,s4072,5.0
84568,156.0,s6844,5.0
84569,73.0,s8490,5.0
84570,124.0,s8487,5.0
84571,73.0,s3486,4.0
84572,35.0,s2072,5.0
84573,101.0,s876,5.0
84574,18.0,s2359,2.0
84575,15.0,s6777,0.5
84576,60.0,s2570,5.0
84577,11.0,s8497,5.0
84578,119.0,s3391,5.0
84579,139.0,s3749,5.0
84580,68.0,s4516,5.0
84581,42.0,s4161,5.0
84582,114.0,s8218,5.0
84583,160.0,s988,0.5
84584,184.0,s1982,5.0
84585,31.0,s7439,5.0
84586,143.0,s7265,3.0
84587,193.0,s4116,0.5
84588,55.0,s1109,5.0
84589,12.0,s4615,5.0
84590,168.0,s2480,5.0
84591,15.0,s5108,4.0
84592,70.0,s1673,5.0
84593,195.0,s4772,5.0
84594,172.0,s1323,5.0
84595,97.0,s2637,5.0
84596,131.0,s188,5.0
84597,70.0,s7637,4.0
84598,74.0,s3380,0.5
84599,84.0,s8161,5.0
84600,80.0,s6116,2.0
84601,92.0,s8299,4.0
84602,74.0,s1028,5.0
84603,52.0,s994,3.0
84604,184.0,s1553,3.0
84605,70.0,s2928,3.0
84606,188.0,s3552,3.0
84607,145.0,s2798,5.0
84608,195.0,s8060,5.0
84609,183.0,s3362,5.0
84610,35.0,s26,4.0
84611,15.0,s6101,5.0
84612,39.0,s7071,5.0
84613,4.0,s6839,5.0
84614,6.0,s1692,4.0
84615,173.0,s8093,5.0
84616,12.0,s1844,4.0
84617,86.0,s6316,5.0
84618,7.0,s6033,5.0
84619,10.0,s4097,2.0
84620,2.0,s4704,5.0
84621,7.0,s8187,5.0
84622,147.0,s515,5.0
84623,33.0,s8369,5.0
84624,151.0,s1119,5.0
84625,168.0,s7079,2.5
84626,159.0,s1731,3.0
84627,178.0,s4952,5.0
84628,72.0,s7731,3.5
84629,183.0,s4447,4.0
84630,175.0,s1318,3.0
84631,70.0,s834,4.5
84632,174.0,s297,4.0
84633,80.0,s1939,3.0
84634,95.0,s90,3.0
84635,37.0,s7690,2.5
84636,192.0,s7105,4.0
84637,81.0,s3183,5.0
84638,179.0,s7739,3.5
84639,37.0,s985,4.0
84640,156.0,s8477,4.0
84641,14.0,s4531,3.0
84642,148.0,s8310,3.5
84643,187.0,s637,3.5
84644,185.0,s4537,1.5
84645,76.0,s3487,3.0
84646,183.0,s5641,2.0
84647,93.0,s8152,2.5
84648,174.0,s5305,5.0
84649,151.0,s2048,4.0
84650,14.0,s2208,2.0
84651,65.0,s532,3.0
84652,98.0,s1083,3.0
84653,2.0,s449,3.0
84654,20.0,s6964,4.0
84655,148.0,s591,4.0
84656,194.0,s4290,5.0
84657,161.0,s8022,2.0
84658,160.0,s3882,3.0
84659,45.0,s7673,2.0
84660,26.0,s1642,1.0
84661,130.0,s5985,5.0
84662,104.0,s3294,3.0
84663,46.0,s4482,3.0
84664,197.0,s5942,1.0
84665,38.0,s2122,5.0
84666,71.0,s7527,5.0
84667,129.0,s7595,4.0
84668,7.0,s3498,4.0
84669,13.0,s5682,4.0
84670,95.0,s5699,4.0
84671,128.0,s1917,4.0
84672,40.0,s2166,4.0
84673,2.0,s3145,1.0
84674,3.0,s6354,4.0
84675,187.0,s8477,2.0
84676,140.0,s4981,3.0
84677,22.0,s777,3.0
84678,6.0,s6751,2.0
84679,16.0,s6729,3.0
84680,194.0,s6805,2.0
84681,5.0,s3041,2.0
84682,12.0,s1128,2.0
84683,174.0,s6933,2.0
84684,103.0,s936,2.0
84685,85.0,s2213,4.0
84686,133.0,s1333,3.0
84687,65.0,s1378,5.0
84688,68.0,s3764,1.0
84689,165.0,s8492,4.0
84690,129.0,s6735,5.0
84691,170.0,s4870,4.0
84692,72.0,s1515,4.0
84693,135.0,s1147,4.0
84694,140.0,s466,4.0
84695,78.0,s5263,2.0
84696,170.0,s3990,3.0
84697,62.0,s8548,4.0
84698,167.0,s3130,3.0
84699,154.0,s241,5.0
84700,65.0,s1947,4.0
84701,87.0,s8750,5.0
84702,142.0,s3186,4.0
84703,85.0,s6110,5.0
84704,115.0,s1571,5.0
84705,39.0,s1636,5.0
84706,46.0,s8333,5.0
84707,83.0,s43,3.0
84708,74.0,s7484,2.0
84709,28.0,s6219,5.0
84710,92.0,s8461,4.0
84711,72.0,s7188,3.0
84712,46.0,s124,5.0
84713,108.0,s4361,4.0
84714,116.0,s4679,4.0
84715,22.0,s3041,5.0
84716,42.0,s6702,5.0
84717,78.0,s2525,3.0
84718,166.0,s1530,5.0
84719,115.0,s276,5.0
84720,123.0,s3446,2.0
84721,189.0,s4125,5.0
84722,6.0,s3664,5.0
84723,175.0,s2186,5.0
84724,18.0,s5639,5.0
84725,111.0,s179,3.0
84726,67.0,s6569,3.0
84727,136.0,s6247,5.0
84728,39.0,s2604,3.0
84729,107.0,s7588,4.0
84730,110.0,s3561,3.0
84731,154.0,s3742,4.0
84732,49.0,s4622,4.0
84733,77.0,s2362,5.0
84734,139.0,s4691,3.5
84735,164.0,s7055,5.0
84736,96.0,s1515,5.0
84737,22.0,s7131,3.5
84738,133.0,s2325,5.0
84739,12.0,s3583,4.0
84740,110.0,s2688,4.5
84741,83.0,s4819,5.0
84742,53.0,s1991,3.0
84743,108.0,s4958,4.5
84744,20.0,s6319,4.0
84745,200.0,s4390,5.0
84746,53.0,s2827,5.0
84747,78.0,s2372,4.0
84748,53.0,s3163,5.0
84749,6.0,s4986,4.5
84750,102.0,s5355,4.5
84751,188.0,s4484,4.0
84752,62.0,s4504,5.0
84753,111.0,s4748,5.0
84754,113.0,s370,3.0
84755,11.0,s1581,3.5
84756,121.0,s7119,3.0
84757,176.0,s7866,2.0
84758,113.0,s4712,1.0
84759,39.0,s3807,3.0
84760,169.0,s2692,2.0
84761,4.0,s8514,5.0
84762,127.0,s856,4.0
84763,1.0,s1416,1.0
84764,158.0,s5678,3.0
84765,5.0,s8129,4.0
84766,123.0,s6388,2.0
84767,78.0,s1005,4.5
84768,12.0,s2602,2.0
84769,103.0,s687,3.0
84770,140.0,s2515,5.0
84771,171.0,s1492,5.0
84772,51.0,s4015,5.0
84773,21.0,s779,5.0
84774,131.0,s8294,3.5
84775,160.0,s2314,5.0
84776,192.0,s73,4.0
84777,42.0,s6041,5.0
84778,136.0,s5456,5.0
84779,166.0,s5928,1.0
84780,10.0,s635,4.0
84781,33.0,s2180,4.5
84782,14.0,s5113,4.0
84783,171.0,s1004,4.5
84784,147.0,s3274,4.0
84785,75.0,s7635,4.0
84786,64.0,s3020,5.0
84787,49.0,s8347,4.0
84788,154.0,s2358,4.5
84789,42.0,s3455,4.0
84790,55.0,s1474,5.0
84791,48.0,s235,4.0
84792,118.0,s2389,4.0
84793,85.0,s3527,3.5
84794,11.0,s6601,5.0
84795,16.0,s2068,4.0
84796,34.0,s4203,4.0
84797,50.0,s7857,4.0
84798,184.0,s368,5.0
84799,171.0,s5935,4.5
84800,196.0,s1981,4.5
84801,25.0,s18,4.5
84802,179.0,s563,4.0
84803,142.0,s3367,4.0
84804,168.0,s4553,5.0
84805,131.0,s6221,4.0
84806,180.0,s8084,3.0
84807,101.0,s237,0.5
84808,51.0,s187,4.5
84809,146.0,s7393,3.5
84810,36.0,s6964,3.5
84811,150.0,s4448,4.5
84812,59.0,s7682,3.5
84813,30.0,s2246,4.0
84814,80.0,s243,4.5
84815,9.0,s2516,4.0
84816,52.0,s4272,4.0
84817,102.0,s6608,4.5
84818,48.0,s693,4.0
84819,29.0,s4910,4.5
84820,5.0,s452,3.5
84821,105.0,s8351,4.0
84822,176.0,s2577,3.0
84823,186.0,s1276,4.0
84824,29.0,s8294,2.5
84825,95.0,s1819,2.0
84826,52.0,s73,4.0
84827,163.0,s4843,4.5
84828,25.0,s898,3.5
84829,57.0,s1844,4.0
84830,173.0,s6938,4.0
84831,184.0,s3359,4.5
84832,195.0,s763,4.5
84833,142.0,s4611,4.0
84834,36.0,s459,4.0
84835,101.0,s2564,4.0
84836,149.0,s2575,4.5
84837,152.0,s2166,4.0
84838,48.0,s666,4.0
84839,26.0,s4942,3.0
84840,7.0,s6908,4.0
84841,133.0,s635,3.0
84842,41.0,s42,3.5
84843,37.0,s280,4.0
84844,51.0,s7828,4.0
84845,128.0,s3435,3.5
84846,112.0,s2731,2.0
84847,83.0,s4909,4.0
84848,95.0,s4816,2.0
84849,136.0,s1927,4.5
84850,145.0,s3518,4.0
84851,70.0,s4477,3.0
84852,47.0,s4225,4.0
84853,137.0,s2363,2.0
84854,162.0,s3131,4.0
84855,124.0,s8438,4.0
84856,176.0,s6515,4.0
84857,31.0,s1808,4.0
84858,22.0,s6614,0.5
84859,89.0,s8580,4.0
84860,94.0,s701,2.0
84861,139.0,s8497,3.5
84862,82.0,s1985,1.0
84863,98.0,s1005,4.0
84864,134.0,s3556,4.0
84865,65.0,s62,4.0
84866,21.0,s671,4.0
84867,66.0,s693,4.0
84868,181.0,s883,4.0
84869,18.0,s4117,4.0
84870,18.0,s5354,4.0
84871,52.0,s4440,4.0
84872,164.0,s6427,3.0
84873,102.0,s8484,4.5
84874,146.0,s2103,4.0
84875,51.0,s662,4.5
84876,42.0,s7589,3.5
84877,10.0,s4208,4.0
84878,153.0,s4448,4.0
84879,168.0,s2888,4.0
84880,113.0,s4384,4.5
84881,67.0,s3665,4.5
84882,18.0,s7105,4.0
84883,197.0,s1673,3.0
84884,57.0,s4153,4.0
84885,78.0,s1114,3.5
84886,142.0,s4364,4.0
84887,26.0,s5905,4.0
84888,5.0,s3425,4.0
84889,148.0,s4237,4.5
84890,48.0,s670,4.0
84891,10.0,s8203,4.0
84892,76.0,s3655,4.0
84893,173.0,s8514,4.0
84894,143.0,s5651,4.0
84895,140.0,s6219,5.0
84896,69.0,s4797,3.5
84897,97.0,s8771,3.5
84898,120.0,s3352,4.0
84899,158.0,s2752,5.0
84900,99.0,s2208,4.5
84901,57.0,s5113,4.0
84902,150.0,s3768,1.0
84903,106.0,s8152,4.0
84904,181.0,s5370,3.5
84905,44.0,s393,4.0
84906,159.0,s2568,4.0
84907,71.0,s1433,3.5
84908,105.0,s8568,5.0
84909,4.0,s5232,4.5
84910,158.0,s5184,3.5
84911,44.0,s4672,0.5
84912,170.0,s2721,3.0
84913,38.0,s2368,4.0
84914,154.0,s5779,4.0
84915,62.0,s3434,4.0
84916,103.0,s7361,4.0
84917,46.0,s3977,1.0
84918,63.0,s4253,1.0
84919,7.0,s2645,4.0
84920,121.0,s5451,4.5
84921,24.0,s4567,3.0
84922,129.0,s5857,4.5
84923,55.0,s3446,4.5
84924,97.0,s5777,4.0
84925,74.0,s5240,1.0
84926,145.0,s820,5.0
84927,4.0,s687,5.0
84928,31.0,s1063,4.0
84929,194.0,s6851,3.0
84930,144.0,s962,4.0
84931,23.0,s116,1.0
84932,43.0,s2992,3.5
84933,128.0,s7721,3.0
84934,16.0,s4107,1.5
84935,155.0,s496,3.0
84936,96.0,s7223,2.5
84937,194.0,s2752,1.0
84938,114.0,s1256,4.0
84939,57.0,s1979,4.0
84940,68.0,s2355,2.0
84941,99.0,s6996,3.5
84942,163.0,s4130,4.0
84943,109.0,s920,3.0
84944,45.0,s4033,1.0
84945,195.0,s3423,3.0
84946,128.0,s3421,1.5
84947,27.0,s8467,2.5
84948,12.0,s1924,3.5
84949,150.0,s2523,4.0
84950,88.0,s4161,5.0
84951,86.0,s3605,4.0
84952,103.0,s533,1.5
84953,68.0,s8689,4.0
84954,58.0,s5909,2.5
84955,108.0,s43,1.5
84956,186.0,s42,3.5
84957,164.0,s758,4.0
84958,161.0,s3371,3.0
84959,144.0,s3371,3.5
84960,30.0,s6660,3.5
84961,124.0,s288,4.5
84962,174.0,s1256,3.5
84963,129.0,s2453,3.5
84964,64.0,s988,4.5
84965,183.0,s1492,4.0
84966,15.0,s2792,5.0
84967,140.0,s1553,4.0
84968,175.0,s1966,4.0
84969,101.0,s18,5.0
84970,33.0,s4781,4.0
84971,21.0,s7682,3.5
84972,191.0,s2149,4.0
84973,78.0,s790,4.0
84974,57.0,s4471,4.0
84975,156.0,s8380,3.5
84976,150.0,s1896,2.0
84977,150.0,s1448,3.5
84978,40.0,s1028,3.0
84979,65.0,s6933,3.0
84980,184.0,s2142,3.5
84981,168.0,s1563,4.5
84982,52.0,s2513,4.5
84983,12.0,s2420,1.5
84984,85.0,s1187,4.0
84985,147.0,s628,3.5
84986,114.0,s1602,3.5
84987,89.0,s6425,3.0
84988,140.0,s2863,4.0
84989,110.0,s8210,4.0
84990,128.0,s3879,2.5
84991,172.0,s1691,3.5
84992,61.0,s2361,2.0
84993,190.0,s36,3.5
84994,72.0,s2637,1.5
84995,168.0,s2129,3.0
84996,133.0,s2546,3.0
84997,11.0,s1929,2.0
84998,101.0,s6474,1.5
84999,98.0,s5581,4.0
85000,84.0,s4950,3.0
85001,189.0,s2922,4.0
85002,175.0,s1114,1.0
85003,23.0,s687,3.5
85004,136.0,s5829,3.0
85005,97.0,s8083,1.5
85006,169.0,s4652,1.0
85007,42.0,s3418,3.5
85008,72.0,s1602,3.5
85009,127.0,s2546,5.0
85010,27.0,s1818,3.5
85011,126.0,s1207,3.0
85012,26.0,s1191,3.5
85013,79.0,s7121,4.5
85014,187.0,s8548,2.5
85015,143.0,s6162,3.5
85016,88.0,s4312,4.0
85017,28.0,s5845,1.0
85018,38.0,s8630,3.5
85019,131.0,s3416,3.0
85020,164.0,s2604,4.0
85021,52.0,s5678,3.5
85022,146.0,s3498,3.0
85023,164.0,s4401,3.5
85024,7.0,s8395,0.5
85025,75.0,s6733,2.5
85026,153.0,s3453,1.5
85027,60.0,s4396,3.5
85028,14.0,s2692,4.0
85029,82.0,s595,3.0
85030,82.0,s8689,0.5
85031,92.0,s5954,1.0
85032,108.0,s4701,4.0
85033,9.0,s6931,3.0
85034,145.0,s4172,4.5
85035,32.0,s1515,3.5
85036,15.0,s4537,4.0
85037,147.0,s178,1.0
85038,43.0,s8205,0.5
85039,91.0,s1771,4.5
85040,70.0,s6788,4.0
85041,137.0,s6964,4.0
85042,199.0,s1484,3.0
85043,43.0,s2,3.0
85044,88.0,s2796,4.0
85045,13.0,s4707,4.0
85046,21.0,s2020,3.0
85047,55.0,s4315,4.0
85048,170.0,s3274,2.5
85049,141.0,s5540,3.5
85050,154.0,s7656,3.5
85051,170.0,s1949,2.0
85052,56.0,s7081,4.5
85053,86.0,s3443,4.0
85054,160.0,s7531,2.0
85055,147.0,s1771,1.5
85056,93.0,s6316,4.0
85057,34.0,s6016,3.0
85058,134.0,s5604,3.0
85059,148.0,s3850,3.5
85060,12.0,s8713,3.5
85061,66.0,s180,4.0
85062,37.0,s8038,3.5
85063,71.0,s2942,3.0
